captured_at,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series,episode.series.id,episode.series.name,episode.series.slug,episode.slug,id,image,links.cardmarket,links.tcgplayer,name,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.lowest,prices.cardmarket.lowest_DE,prices.cardmarket.lowest_DE_EU_only,prices.cardmarket.lowest_ES,prices.cardmarket.lowest_ES_EU_only,prices.cardmarket.lowest_EU_only,prices.cardmarket.lowest_FR,prices.cardmarket.lowest_FR_EU_only,prices.cardmarket.lowest_IT,prices.cardmarket.lowest_IT_EU_only,slug,tcggo_url,tcgplayer_id
2026-08-18T20:35:01+02:00,271929,95,96,UL,Pokémon,pokemon,108,https://images.tcggo.com/tcggo/storage/14193/hs-unleashed-logo.png,HS—Unleashed,EUR,1054.8,EUR,2060.54,2010-05-12,,7,HeartGold & SoulSilver,heartgold-soulsilver,hs-unleashed,32332,https://images.tcggo.com/tcggo/storage/32718/unleashed-booster-box.png,https://www.tcggo.com/external/cm/32332,https://www.tcggo.com/external/tcgplayer/32332,Unleashed Booster Box,1169.32,1465.88,2,EUR,45000,,,,,45000,,,,,unleashed-booster-box,https://www.tcggo.com/pokemon/hs-unleashed/unleashed-booster-box,98583
2026-08-18T20:35:01+02:00,562390,95,96,UL,Pokémon,pokemon,108,https://images.tcggo.com/tcggo/storage/14193/hs-unleashed-logo.png,HS—Unleashed,EUR,1054.8,EUR,2060.54,2010-05-12,,7,HeartGold & SoulSilver,heartgold-soulsilver,hs-unleashed,32333,https://images.tcggo.com/tcggo/storage/32719/unleashed-booster-box-18-boosters.png,https://www.tcggo.com/external/cm/32333,,Unleashed Booster Box (18 Boosters),810,810,,EUR,,,,,,,,,,,unleashed-booster-box-18-boosters,https://www.tcggo.com/pokemon/hs-unleashed/unleashed-booster-box-18-boosters,
2026-08-18T20:35:01+02:00,271930,123,124,HS,Pokémon,pokemon,109,https://images.tcggo.com/tcggo/storage/14289/heartgold-soulsilver-logo.png,HeartGold & SoulSilver,EUR,1994.67,EUR,3068.92,2010-02-10,,7,HeartGold & SoulSilver,heartgold-soulsilver,heartgold-soulsilver,22766,https://images.tcggo.com/tcggo/storage/22761/heartgold-soulsilver-booster-box.png,https://www.tcggo.com/external/cm/22766,https://www.tcggo.com/external/tcgplayer/22766,HeartGold & SoulSilver Booster Box,1425.88,1617.43,3,EUR,,14000,14000,1400,1400,,,,,,heartgold-soulsilver-booster-box,https://www.tcggo.com/pokemon/heartgold-soulsilver/heartgold-soulsilver-booster-box,98531
2026-08-18T20:35:01+02:00,562391,123,124,HS,Pokémon,pokemon,109,https://images.tcggo.com/tcggo/storage/14289/heartgold-soulsilver-logo.png,HeartGold & SoulSilver,EUR,1994.67,EUR,3068.92,2010-02-10,,7,HeartGold & SoulSilver,heartgold-soulsilver,heartgold-soulsilver,22767,https://images.tcggo.com/tcggo/storage/22762/heartgold-soulsilver-booster-box-18-boosters.png,https://www.tcggo.com/external/cm/22767,,HeartGold & SoulSilver Booster Box (18 Boosters),537.33,537.33,1,EUR,,,,999,999,,,,,,heartgold-soulsilver-booster-box-18-boosters,https://www.tcggo.com/pokemon/heartgold-soulsilver/heartgold-soulsilver-booster-box-18-boosters,
2026-08-18T20:35:01+02:00,271937,99,111,AR,Pokémon,pokemon,112,https://images.tcggo.com/tcggo/storage/14459/arceus-logo.png,Arceus,EUR,1399.18,EUR,2317.19,2009-11-04,,8,Platinum,platinum,arceus,20245,https://images.tcggo.com/tcggo/storage/20258/arceus-booster-box-arceus-pokemon.png,https://www.tcggo.com/external/cm/20245,https://www.tcggo.com/external/tcgplayer/20245,Arceus Booster Box,1167.64,2614.85,2,EUR,39500,,,,,39500,,,,,arceus-booster-box,https://www.tcggo.com/pokemon/arceus/arceus-booster-box,98593
2026-08-18T20:35:01+02:00,562450,99,111,AR,Pokémon,pokemon,112,https://images.tcggo.com/tcggo/storage/14459/arceus-logo.png,Arceus,EUR,1399.18,EUR,2317.19,2009-11-04,,8,Platinum,platinum,arceus,20246,https://images.tcggo.com/tcggo/storage/20268/arceus-booster-box-18-boosters-arceus-pokemon.png,https://www.tcggo.com/external/cm/20246,,Arceus Booster Box (18 Boosters),,,1,EUR,,,,,,,,,,,arceus-booster-box-18-boosters,https://www.tcggo.com/pokemon/arceus/arceus-booster-box-18-boosters,
2026-08-18T20:35:01+02:00,271939,147,153,SV,Pokémon,pokemon,113,https://images.tcggo.com/tcggo/storage/14572/supreme-victors-logo.png,Supreme Victors,EUR,2720.55,EUR,3682.27,2009-08-19,,8,Platinum,platinum,supreme-victors,20244,https://images.tcggo.com/tcggo/storage/20547/supreme-victors-booster-box-supreme-victors-pokemon.png,https://www.tcggo.com/external/cm/20244,https://www.tcggo.com/external/tcgplayer/20244,Supreme Victors Booster Box,2751.18,3649.88,3,EUR,29500,13000,13000,,,29500,,,,,supreme-victors-booster-box,https://www.tcggo.com/pokemon/supreme-victors/supreme-victors-booster-box,98575
2026-08-18T20:35:01+02:00,271938,111,120,RR,Pokémon,pokemon,114,https://images.tcggo.com/tcggo/storage/14727/rising-rivals-logo.png,Rising Rivals,EUR,2290.52,EUR,3771.06,2009-05-16,,8,Platinum,platinum,rising-rivals,20243,https://images.tcggo.com/tcggo/storage/20350/rising-rivals-booster-box-rising-rivals-pokemon.png,https://www.tcggo.com/external/cm/20243,https://www.tcggo.com/external/tcgplayer/20243,Rising Rivals Booster Box,25.12,23.28,138,EUR,,,,,,,,,49,49,rising-rivals-booster-box,https://www.tcggo.com/pokemon/rising-rivals/rising-rivals-booster-box,98543
2026-08-18T20:35:01+02:00,271936,127,133,PL,Pokémon,pokemon,116,https://images.tcggo.com/tcggo/storage/14868/platinum-logo.png,Platinum,EUR,967.71,EUR,2002.88,2009-02-11,,8,Platinum,platinum,platinum,20242,https://images.tcggo.com/tcggo/storage/20266/platinum-booster-box-platinum-pokemon.png,https://www.tcggo.com/external/cm/20242,https://www.tcggo.com/external/tcgplayer/20242,Platinum Booster Box,448,448,1,EUR,,,,,,,,,,,platinum-booster-box,https://www.tcggo.com/pokemon/platinum/platinum-booster-box,98592
2026-08-18T20:35:01+02:00,271906,100,106,SF,Pokémon,pokemon,117,https://images.tcggo.com/tcggo/storage/15003/stormfront-logo.png,Stormfront,EUR,1685.58,EUR,2208.51,2008-11-01,,10,Diamond & Pearl,diamond-pearl,stormfront,20241,https://images.tcggo.com/tcggo/storage/20914/stormfront-booster-box.png,https://www.tcggo.com/external/cm/20241,https://www.tcggo.com/external/tcgplayer/20241,Stormfront Booster Box,835,835,0,EUR,,,,,,,,,,,stormfront-booster-box,https://www.tcggo.com/pokemon/stormfront/stormfront-booster-box,98588
2026-08-18T20:35:01+02:00,271902,146,146,LA,Pokémon,pokemon,119,https://images.tcggo.com/tcggo/storage/15130/legends-awakened-logo.png,Legends Awakened,EUR,1324.05,EUR,2193.8,2008-08-01,,10,Diamond & Pearl,diamond-pearl,legends-awakened,20240,https://images.tcggo.com/tcggo/storage/20546/legends-awakened-booster-box-legends-awakened-pokemon.png,https://www.tcggo.com/external/cm/20240,https://www.tcggo.com/external/tcgplayer/20240,Legends Awakened Booster Box,3.43,3.44,1,EUR,,16000,16000,,,,,,,,legends-awakened-booster-box,https://www.tcggo.com/pokemon/legends-awakened/legends-awakened-booster-box,98536
2026-08-18T20:35:01+02:00,271903,100,100,MD,Pokémon,pokemon,120,https://images.tcggo.com/tcggo/storage/15277/majestic-dawn-logo.png,Majestic Dawn,EUR,614.34,EUR,2410.46,2008-05-01,,10,Diamond & Pearl,diamond-pearl,majestic-dawn,20239,https://images.tcggo.com/tcggo/storage/20348/majestic-dawn-booster-box-majestic-dawn-pokemon.png,https://www.tcggo.com/external/cm/20239,https://www.tcggo.com/external/tcgplayer/20239,Majestic Dawn Booster Box,,,,EUR,,,,,,,,,,,majestic-dawn-booster-box,https://www.tcggo.com/pokemon/majestic-dawn/majestic-dawn-booster-box,98584
2026-08-18T20:35:01+02:00,784964,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1068.91,EUR,1086.01,2024-11-08,,1,Scarlet & Violet,scarlet-violet,surging-sparks,21043,https://images.tcggo.com/tcggo/storage/21207/surging-sparks-pokemon-center-elite-trainer-box.png,https://www.tcggo.com/external/cm/21043,https://www.tcggo.com/external/tcgplayer/21043,Surging Sparks Pokémon Center Elite Trainer Box,257,261.06,50,EUR,228.95,,,,,244.99,,,,,surging-sparks-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/surging-sparks/surging-sparks-pokemon-center-elite-trainer-box,565632
2026-08-18T20:35:01+02:00,784949,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1068.91,EUR,1086.01,2024-11-08,,1,Scarlet & Violet,scarlet-violet,surging-sparks,21047,https://images.tcggo.com/tcggo/storage/21211/surging-sparks-booster-box.png,https://www.tcggo.com/external/cm/21047,https://www.tcggo.com/external/tcgplayer/21047,Surging Sparks Booster Box,236.67,244.61,784,EUR,260,189.99,230,144.95,144.95,260,214.99,230,160,160,surging-sparks-booster-box,https://www.tcggo.com/pokemon/surging-sparks/surging-sparks-booster-box,565606
2026-08-18T20:35:01+02:00,784950,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1068.91,EUR,1086.01,2024-11-08,,1,Scarlet & Violet,scarlet-violet,surging-sparks,21048,https://images.tcggo.com/tcggo/storage/21213/surging-sparks-6-booster-box-case.png,https://www.tcggo.com/external/cm/21048,https://www.tcggo.com/external/tcgplayer/21048,Surging Sparks 6 Booster Box Case,1613.98,1651.87,111,EUR,1699,1399.99,1400,1050,1050,1699,1799,1799,999.35,999.35,surging-sparks-6-booster-box-case,https://www.tcggo.com/pokemon/surging-sparks/surging-sparks-6-booster-box-case,580708
2026-08-18T20:35:01+02:00,784951,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1068.91,EUR,1086.01,2024-11-08,,1,Scarlet & Violet,scarlet-violet,surging-sparks,21049,https://images.tcggo.com/tcggo/storage/21209/surging-sparks-booster-box-18-boosters.png,https://www.tcggo.com/external/cm/21049,https://www.tcggo.com/external/tcgplayer/21049,Surging Sparks Booster Box (18 Boosters),116.87,118.99,75,EUR,155,104.99,120,110,110,155,128.99,128.99,180,180,surging-sparks-booster-box-18-boosters,https://www.tcggo.com/pokemon/surging-sparks/surging-sparks-booster-box-18-boosters,646039
2026-08-18T20:35:01+02:00,798931,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3702.26,EUR,4311.88,2025-01-17,,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,21813,https://images.tcggo.com/tcggo/storage/21837/prismatic-evolutions-pokemon-center-elite-trainer-box.png,https://www.tcggo.com/external/cm/21813,https://www.tcggo.com/external/tcgplayer/21813,Prismatic Evolutions Pokémon Center Elite Trainer Box,526.46,535.23,92,EUR,506.1,,,,,525,,,,,prismatic-evolutions-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/prismatic-evolutions/prismatic-evolutions-pokemon-center-elite-trainer-box,593324
2026-08-18T20:35:01+02:00,798947,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3702.26,EUR,4311.88,2025-01-17,,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,22731,https://images.tcggo.com/tcggo/storage/22725/prismatic-evolutions-surprise-box.png,https://www.tcggo.com/external/cm/22731,https://www.tcggo.com/external/tcgplayer/22731,Prismatic Evolutions Surprise Box,57.94,55.63,515,EUR,53.98,39.9,53.99,50,50,59.99,41.98,41.98,34.99,34.99,prismatic-evolutions-surprise-box,https://www.tcggo.com/pokemon/prismatic-evolutions/prismatic-evolutions-surprise-box,593466
2026-08-18T20:35:01+02:00,805579,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,440.67,EUR,441.88,2025-03-28,,1,Scarlet & Violet,scarlet-violet,journey-together,22071,https://images.tcggo.com/tcggo/storage/22098/journey-together-booster-box.png,https://www.tcggo.com/external/cm/22071,https://www.tcggo.com/external/tcgplayer/22071,Journey Together Booster Box,184.09,185.85,917,EUR,184.8,150,165,135,135,189.99,167.9,185,140,140,journey-together-booster-box,https://www.tcggo.com/pokemon/journey-together/journey-together-booster-box,610931
2026-08-18T20:35:01+02:00,361550,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,440.67,EUR,441.88,2025-03-28,,1,Scarlet & Violet,scarlet-violet,journey-together,22073,https://images.tcggo.com/tcggo/storage/22100/journey-together-booster-box-18-boosters.png,https://www.tcggo.com/external/cm/22073,https://www.tcggo.com/external/tcgplayer/22073,Journey Together Booster Box (18 Boosters),86.97,89.54,110,EUR,105,80,80,79,79,105,98,98,89,89,journey-together-booster-box-18-boosters,https://www.tcggo.com/pokemon/journey-together/journey-together-booster-box-18-boosters,649492
2026-08-18T20:35:01+02:00,805582,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,440.67,EUR,441.88,2025-03-28,,1,Scarlet & Violet,scarlet-violet,journey-together,22074,https://images.tcggo.com/tcggo/storage/22101/journey-together-6-booster-box-case.png,https://www.tcggo.com/external/cm/22074,https://www.tcggo.com/external/tcgplayer/22074,Journey Together 6 Booster Box Case,1104.32,1168,76,EUR,1197.99,1099.99,1100,999.9,999.9,1197.99,999.99,1399,1080,1080,journey-together-6-booster-box-case,https://www.tcggo.com/pokemon/journey-together/journey-together-6-booster-box-case,614449
2026-08-18T20:35:01+02:00,805594,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,440.67,EUR,441.88,2025-03-28,,1,Scarlet & Violet,scarlet-violet,journey-together,22322,https://images.tcggo.com/tcggo/storage/22352/journey-together-pokemon-center-elite-trainer-box.png,https://www.tcggo.com/external/cm/22322,https://www.tcggo.com/external/tcgplayer/22322,Journey Together Pokémon Center Elite Trainer Box,217.16,233.37,20,EUR,210,,,,,210,,,,,journey-together-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/journey-together/journey-together-pokemon-center-elite-trainer-box,610929
2026-08-18T20:35:01+02:00,835599,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,440.67,EUR,441.88,2025-03-28,,1,Scarlet & Violet,scarlet-violet,journey-together,22911,https://images.tcggo.com/tcggo/storage/22912/journey-together-6-enhanced-booster-box-case.png,https://www.tcggo.com/external/cm/22911,https://www.tcggo.com/external/tcgplayer/22911,Journey Together 6 Enhanced Booster Box Case,2931.43,2931.43,7,EUR,2100,,,,,2100,3999.9,3999.9,3000,3000,journey-together-6-enhanced-booster-box-case,https://www.tcggo.com/pokemon/journey-together/journey-together-6-enhanced-booster-box-case,625583
2026-08-18T20:35:01+02:00,281281,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,440.67,EUR,441.88,2025-03-28,,1,Scarlet & Violet,scarlet-violet,journey-together,22997,https://images.tcggo.com/tcggo/storage/22998/journey-together-enhanced-booster-box.png,https://www.tcggo.com/external/cm/22997,https://www.tcggo.com/external/tcgplayer/22997,Journey Together Enhanced Booster Box,256.67,261,132,EUR,259,249,300,249.99,249.99,259,284.9,284.9,260,260,journey-together-enhanced-booster-box,https://www.tcggo.com/pokemon/journey-together/journey-together-enhanced-booster-box,623628
2026-08-18T20:35:01+02:00,818586,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1647.25,EUR,1618.34,2025-05-30,,1,Scarlet & Violet,scarlet-violet,destined-rivals,22325,https://images.tcggo.com/tcggo/storage/22355/destined-rivals-pokemon-center-elite-trainer-box.png,https://www.tcggo.com/external/cm/22325,https://www.tcggo.com/external/tcgplayer/22325,Destined Rivals Pokémon Center Elite Trainer Box,446.23,559.85,23,EUR,4,,,,,4,,,,,destined-rivals-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/destined-rivals/destined-rivals-pokemon-center-elite-trainer-box,624675
2026-08-18T20:35:01+02:00,818574,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1647.25,EUR,1618.34,2025-05-30,,1,Scarlet & Violet,scarlet-violet,destined-rivals,22330,https://images.tcggo.com/tcggo/storage/22360/destined-rivals-booster-box.png,https://www.tcggo.com/external/cm/22330,https://www.tcggo.com/external/tcgplayer/22330,Destined Rivals Booster Box,301.76,309.78,1362,EUR,320,259,260,159.95,159.95,320,295,295,190,190,destined-rivals-booster-box,https://www.tcggo.com/pokemon/destined-rivals/destined-rivals-booster-box,624679
2026-08-18T20:35:01+02:00,818575,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1647.25,EUR,1618.34,2025-05-30,,1,Scarlet & Violet,scarlet-violet,destined-rivals,22331,https://images.tcggo.com/tcggo/storage/22361/destined-rivals-booster-box-18-boosters.png,https://www.tcggo.com/external/cm/22331,https://www.tcggo.com/external/tcgplayer/22331,Destined Rivals Booster Box (18 Boosters),127.25,130.51,261,EUR,180.83,127.9,127.9,120,120,189.99,135,135,125,125,destined-rivals-booster-box-18-boosters,https://www.tcggo.com/pokemon/destined-rivals/destined-rivals-booster-box-18-boosters,624681
2026-08-18T20:35:01+02:00,818576,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1647.25,EUR,1618.34,2025-05-30,,1,Scarlet & Violet,scarlet-violet,destined-rivals,22332,https://images.tcggo.com/tcggo/storage/22362/destined-rivals-6-booster-box-case.png,https://www.tcggo.com/external/cm/22332,https://www.tcggo.com/external/tcgplayer/22332,Destined Rivals 6 Booster Box Case,2156.81,2236.15,185,EUR,2129,1725,1725,1020,1020,2129,2090,2090,1185,1185,destined-rivals-6-booster-box-case,https://www.tcggo.com/pokemon/destined-rivals/destined-rivals-6-booster-box-case,624678
2026-08-18T20:35:01+02:00,824092,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2545.91,EUR,3069.05,2025-07-18,,1,Scarlet & Violet,scarlet-violet,black-bolt,23441,https://images.tcggo.com/tcggo/storage/23409/black-bolt-pokemon-center-elite-trainer-box.png,https://www.tcggo.com/external/cm/23441,https://www.tcggo.com/external/tcgplayer/23441,Black Bolt Pokémon Center Elite Trainer Box,248.16,265.3,49,EUR,263.89,,,,,269.99,,,,,black-bolt-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/black-bolt/black-bolt-pokemon-center-elite-trainer-box,630687
2026-08-18T20:35:01+02:00,824093,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2326.53,EUR,2778.59,2025-07-18,,1,Scarlet & Violet,scarlet-violet,white-flare,23440,https://images.tcggo.com/tcggo/storage/23408/white-flare-pokemon-center-elite-trainer-box.png,https://www.tcggo.com/external/cm/23440,https://www.tcggo.com/external/tcgplayer/23440,White Flare Pokémon Center Elite Trainer Box,229.52,253.57,50,EUR,207.22,,,,,229.9,,,,,white-flare-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/white-flare/white-flare-pokemon-center-elite-trainer-box,630688
2026-08-18T20:35:01+02:00,289035,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22821,https://images.tcggo.com/tcggo/storage/22821/breakpoint-ash-greninja-ex-box.png,https://www.tcggo.com/external/cm/22821,https://www.tcggo.com/external/tcgplayer/22821,Ash-Greninja EX Box,99.75,208.43,3,EUR,800,,,,,800,,,,,ash-greninja-ex-box,https://www.tcggo.com/pokemon/pokemon/ash-greninja-ex-box,118336
2026-08-18T20:35:01+02:00,709542,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22842,https://images.tcggo.com/tcggo/storage/22842/annihilape-ex-box.png,https://www.tcggo.com/external/cm/22842,https://www.tcggo.com/external/tcgplayer/22842,Annihilape ex Box,30,30.73,61,EUR,37.5,29.5,29.5,35,35,37.5,30,30,19.9,19.9,annihilape-ex-box,https://www.tcggo.com/pokemon/pokemon/annihilape-ex-box,497177
2026-08-18T20:35:01+02:00,833708,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22843,https://images.tcggo.com/tcggo/storage/22843/archaludon-ex-box.png,https://www.tcggo.com/external/cm/22843,https://www.tcggo.com/external/tcgplayer/22843,Archaludon ex Box,26.25,29.07,24,EUR,35.9,25.9,29.5,,,35.9,35,35,,,archaludon-ex-box,https://www.tcggo.com/pokemon/pokemon/archaludon-ex-box,656955
2026-08-18T20:35:01+02:00,786052,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22846,https://images.tcggo.com/tcggo/storage/22846/bloodmoon-ursaluna-ex-box.png,https://www.tcggo.com/external/cm/22846,https://www.tcggo.com/external/tcgplayer/22846,Bloodmoon Ursaluna ex Box,29.18,32.07,89,EUR,29.9,23.89,29.75,25.9,25.9,29.9,28.98,28.98,22.99,22.99,bloodmoon-ursaluna-ex-box,https://www.tcggo.com/pokemon/pokemon/bloodmoon-ursaluna-ex-box,575897
2026-08-18T20:35:01+02:00,698558,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22848,https://images.tcggo.com/tcggo/storage/22848/cyclizar-ex-box.png,https://www.tcggo.com/external/cm/22848,https://www.tcggo.com/external/tcgplayer/22848,Cyclizar ex Box,29.82,28.25,147,EUR,29,29,29,25,25,29,32,32,23.8,23.8,cyclizar-ex-box,https://www.tcggo.com/pokemon/pokemon/cyclizar-ex-box,484372
2026-08-18T20:35:01+02:00,789508,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22849,https://images.tcggo.com/tcggo/storage/22849/decidueye-ex-box.png,https://www.tcggo.com/external/cm/22849,https://www.tcggo.com/external/tcgplayer/22849,Decidueye ex Box,32.08,41.22,19,EUR,,64,64,,,,48,48,,,decidueye-ex-box,https://www.tcggo.com/pokemon/pokemon/decidueye-ex-box,604493
2026-08-18T20:35:01+02:00,833705,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22850,https://images.tcggo.com/tcggo/storage/22850/reshiram-ex-box.png,https://www.tcggo.com/external/cm/22850,https://www.tcggo.com/external/tcgplayer/22850,Reshiram ex Box,26.15,27.67,153,EUR,35,25,25,,,49.8,26,26,,,reshiram-ex-box,https://www.tcggo.com/pokemon/pokemon/reshiram-ex-box,666512
2026-08-18T20:35:01+02:00,833707,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22851,https://images.tcggo.com/tcggo/storage/22851/melmetal-ex-box.png,https://www.tcggo.com/external/cm/22851,https://www.tcggo.com/external/tcgplayer/22851,Melmetal ex Box,29.46,31.79,65,EUR,35,30,30,,,35,29.9,29.9,,,melmetal-ex-box,https://www.tcggo.com/pokemon/pokemon/melmetal-ex-box,662750
2026-08-18T20:35:01+02:00,819414,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22852,https://images.tcggo.com/tcggo/storage/22852/team-rockets-mewtwo-ex-box.png,https://www.tcggo.com/external/cm/22852,https://www.tcggo.com/external/tcgplayer/22852,Team Rocket's Mewtwo ex Box,35.48,32.82,312,EUR,38.88,31.99,31.99,34.99,34.99,40,25.99,25.99,24.49,24.49,team-rockets-mewtwo-ex-box,https://www.tcggo.com/pokemon/pokemon/team-rockets-mewtwo-ex-box,625695
2026-08-18T20:35:01+02:00,806218,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22855,https://images.tcggo.com/tcggo/storage/22854/hops-zacian-ex-box.png,https://www.tcggo.com/external/cm/22855,https://www.tcggo.com/external/tcgplayer/22855,Hop's Zacian ex Box,26.74,24.53,284,EUR,29,23.95,23.95,24.3,24.3,29,23,23,22,22,hops-zacian-ex-box,https://www.tcggo.com/pokemon/pokemon/hops-zacian-ex-box,616303
2026-08-18T20:35:01+02:00,779167,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22859,https://images.tcggo.com/tcggo/storage/22858/houndstone-ex-box.png,https://www.tcggo.com/external/cm/22859,https://www.tcggo.com/external/tcgplayer/22859,Houndstone ex Box,28.34,30.15,79,EUR,27.99,26,26,,,29.99,24.88,24.88,22,22,houndstone-ex-box,https://www.tcggo.com/pokemon/pokemon/houndstone-ex-box,561521
2026-08-18T20:35:01+02:00,764569,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22862,https://images.tcggo.com/tcggo/storage/22861/palafin-ex-box.png,https://www.tcggo.com/external/cm/22862,https://www.tcggo.com/external/tcgplayer/22862,Palafin ex Box,26.37,28.42,87,EUR,29,32.9,32.9,,,29,25.99,25.99,19.99,19.99,palafin-ex-box,https://www.tcggo.com/pokemon/pokemon/palafin-ex-box,547129
2026-08-18T20:35:01+02:00,752019,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22865,https://images.tcggo.com/tcggo/storage/22864/grafaiai-ex-box.png,https://www.tcggo.com/external/cm/22865,https://www.tcggo.com/external/tcgplayer/22865,Grafaiai ex Box,28.1,29.94,135,EUR,24.99,27.6,27.6,24.9,24.9,28.5,28,28,19.98,19.98,grafaiai-ex-box,https://www.tcggo.com/pokemon/pokemon/grafaiai-ex-box,546458
2026-08-18T20:35:01+02:00,749087,0,0,,Pokémon,pokemon,226,,Pokémon,EUR,0,EUR,0,2000-01-01,,,,,pokemon,22866,https://images.tcggo.com/tcggo/storage/22865/mabosstiff-ex-box.png,https://www.tcggo.com/external/cm/22866,https://www.tcggo.com/external/tcgplayer/22866,Mabosstiff ex Box,27.67,32.31,141,EUR,34,24.99,26.3,35,35,34,27.89,27.89,19.98,19.98,mabosstiff-ex-box,https://www.tcggo.com/pokemon/pokemon/mabosstiff-ex-box,531572
